density,directions,combination_number,ticks,burn_percentage,time_label,burn_percentage_noise,ticks_noise,mean_burn,mean_burn_noise,sd_burn,sd_burn_noise,trend_burn,trend_burn_noise,total_ticks,sample_size,sample_method,summarise_runs,datapoints,run
58,8,116,268,99.73629271508624,end,99.70843193871862,272,53.248986908114084,53.12711752694658,30.576033851004333,30.827230307575693,0.39914073038501735,0.3960233402190114,268,198,full,full,timesteps,1
58,8,116,134,53.25830359593742,middle,55.08329870058184,140,53.29929408679905,52.89054749177534,30.47377543801555,30.671169179449095,0.39779210170354756,0.3940754733259745,268,198,full,full,timesteps,2
58,8,116,268,99.72001097996156,end,100.2016125504198,274,53.29929408679905,52.89054749177534,30.47377543801555,30.671169179449095,0.39779210170354756,0.3940754733259745,268,198,full,full,timesteps,2
58,8,116,134,53.11581664881492,middle,52.79506996771197,127,52.86857688085987,52.42346237404758,30.47424061373014,30.461119783763877,0.398802559666035,0.39359507158658935,267,198,full,full,timesteps,3
58,8,116,267,99.626486501332,end,92.93683887578902,260,52.86857688085987,52.42346237404758,30.47424061373014,30.461119783763877,0.398802559666035,0.39359507158658935,267,198,full,full,timesteps,3
58,8,116,135,53.48620074145269,middle,50.64908379142584,139,53.5729069726049,53.19543131117039,30.635732397021975,30.803178813332774,0.3980194302078926,0.3927947242715976,270,198,full,full,timesteps,4
58,8,116,270,99.629273650968,end,98.32378028307323,274,53.5729069726049,53.19543131117039,30.635732397021975,30.803178813332774,0.3980194302078926,0.3927947242715976,270,198,full,full,timesteps,4
58,8,116,134,53.313648293963254,middle,49.21682036284683,140,53.21500886316449,53.14094719096833,30.56687460950043,30.782560627762617,0.3990318401267193,0.39605230302463806,268,198,full,full,timesteps,5
58,8,116,268,99.6910542432196,end,99.33623005609955,274,53.21500886316449,53.14094719096833,30.56687460950043,30.782560627762617,0.3990318401267193,0.39605230302463806,268,198,full,full,timesteps,5
59,8,118,133,52.95690936106984,middle,52.72589794280148,133,52.78087669710648,52.7561284966821,30.349431929233905,30.485414127080965,0.3993448978590137,0.39444919331005884,265,198,full,full,timesteps,1
59,8,118,265,99.75685532892072,end,102.96661957922807,265,52.78087669710648,52.7561284966821,30.349431929233905,30.485414127080965,0.3993448978590137,0.39444919331005884,265,198,full,full,timesteps,1
59,8,118,135,53.61261090159264,middle,54.9901144998902,138,53.556076085853334,53.65361028008585,30.732004846046085,30.90872791880222,0.3992626909406625,0.39592374758273746,270,198,full,full,timesteps,2
59,8,118,270,99.7395338741623,end,97.46188963777624,273,53.556076085853334,53.65361028008585,30.732004846046085,30.90872791880222,0.3992626909406625,0.39592374758273746,270,198,full,full,timesteps,2
59,8,118,137,54.8810456104345,middle,48.8363582379938,131,54.25994437093246,54.09313505199476,30.861099804445168,31.346994486145753,0.3980410262877727,0.39546754854921684,273,198,full,full,timesteps,3
59,8,118,273,99.76776214522968,end,102.40357910808336,267,54.25994437093246,54.09313505199476,30.861099804445168,31.346994486145753,0.3980410262877727,0.39546754854921684,273,198,full,full,timesteps,3
59,8,118,134,53.25006096404476,middle,55.41485622591269,142,53.03904367785858,52.707648070990444,30.457275943283996,30.411540016537472,0.3984656796679812,0.3924624883483972,267,198,full,full,timesteps,4
59,8,118,267,99.8022055436638,end,101.3882053991937,275,53.03904367785858,52.707648070990444,30.457275943283996,30.411540016537472,0.3984656796679812,0.3924624883483972,267,198,full,full,timesteps,4
59,8,118,135,53.85696144389506,middle,51.928957901942425,135,53.47490884604888,53.77754253839336,30.61904247771583,30.954391884530047,0.3987623611899165,0.3956017445624659,269,198,full,full,timesteps,5
59,8,118,269,99.71359865985788,end,96.9685844861045,269,53.47490884604888,53.77754253839336,30.61904247771583,30.954391884530047,0.3987623611899165,0.3956017445624659,269,198,full,full,timesteps,5
60,8,120,133,52.983845254543525,middle,54.46338275295437,140,52.818708302167536,52.849509048264686,30.34606949132037,30.656058953409545,0.3993693980940235,0.3980435739024022,265,198,full,full,timesteps,1
60,8,120,265,99.80072271229676,end,109.68216422546828,272,52.818708302167536,52.849509048264686,30.34606949132037,30.656058953409545,0.3993693980940235,0.3980435739024022,265,198,full,full,timesteps,1
60,8,120,133,52.79544250132485,middle,52.76160178338468,137,52.76180620131785,52.845163074995206,30.292978511948984,30.678934872630883,0.3986659293564665,0.3993116825417784,265,198,full,full,timesteps,2
60,8,120,265,99.78272390037095,end,97.39661610349178,269,52.76180620131785,52.845163074995206,30.292978511948984,30.678934872630883,0.3986659293564665,0.3993116825417784,265,198,full,full,timesteps,2
60,8,120,133,52.76939108130494,middle,54.94402489673505,141,52.71951285294493,52.97762613705903,30.26244789874563,30.320391881426758,0.3980266297111137,0.3948669893993939,265,198,full,full,timesteps,3
60,8,120,265,99.77289122825768,end,100.51901556202962,273,52.71951285294493,52.97762613705903,30.26244789874563,30.320391881426758,0.3980266297111137,0.3948669893993939,265,198,full,full,timesteps,3
60,8,120,132,52.54833040421792,middle,49.09503369054387,135,52.64959871925841,52.633762003518434,30.242038602064483,30.40727638233883,0.3990545005919952,0.3952645980088069,264,198,full,full,timesteps,4
60,8,120,264,99.8801725515258,end,101.60205154915253,267,52.64959871925841,52.633762003518434,30.242038602064483,30.40727638233883,0.3990545005919952,0.3952645980088069,264,198,full,full,timesteps,4
60,8,120,134,53.28723404255319,middle,53.2899481870537,126,53.36936328993331,53.69479837256431,30.52270339174886,30.807602847630335,0.3985873735612138,0.39486879454155754,268,198,full,full,timesteps,5
60,8,120,268,99.80851063829788,end,97.91258432044266,260,53.36936328993331,53.69479837256431,30.52270339174886,30.807602847630335,0.3985873735612138,0.39486879454155754,268,198,full,full,timesteps,5
61,8,122,133,53.026741878199104,middle,52.82705560966536,130,52.8540667640317,52.64757763890458,30.349550349763135,30.767914988468853,0.39945245307984256,0.3991952112990814,265,198,full,full,timesteps,1
61,8,122,265,99.85114384205578,end,103.1161415655342,262,52.8540667640317,52.64757763890458,30.349550349763135,30.767914988468853,0.39945245307984256,0.3991952112990814,265,198,full,full,timesteps,1
61,8,122,135,53.53771724554992,middle,52.84862543527397,137,53.5330721566359,53.40814793974319,30.75480701640899,30.855566989781245,0.3992061245746513,0.39166337291346054,270,198,full,full,timesteps,2
61,8,122,270,99.82909578523912,end,101.16495471812675,272,53.5330721566359,53.40814793974319,30.75480701640899,30.855566989781245,0.3992061245746513,0.39166337291346054,270,198,full,full,timesteps,2
61,8,122,133,52.782774171684785,middle,52.42619256133671,126,52.6642477398183,52.59216388672706,30.35967324208591,30.351861596864158,0.39866878687555946,0.3946844018524037,265,198,full,full,timesteps,3
61,8,122,265,99.85923203253304,end,99.827623345944545,258,52.6642477398183,52.59216388672706,30.35967324208591,30.351861596864158,0.39866878687555946,0.3946844018524037,265,198,full,full,timesteps,3
61,8,122,133,53.18860950596075,middle,57.359658519417245,140,53.03688512237959,53.440966956431,30.477289868230024,30.649247895114463,0.40000211114557715,0.39540173104178383,266,198,full,full,timesteps,4
61,8,122,266,99.87766151283252,end,98.29047141764886,273,53.03688512237959,53.440966956431,30.477289868230024,30.649247895114463,0.40000211114557715,0.39540173104178383,266,198,full,full,timesteps,4
61,8,122,134,53.01057027273913,middle,59.88631184911563,135,53.08645414685382,53.32831423588427,30.47117839093763,30.524822384108898,0.3984201390029826,0.39494183498506935,267,198,full,full,timesteps,5
61,8,122,267,99.89299230066554,end,101.95082597718543,268,53.08645414685382,53.32831423588427,30.47117839093763,30.524822384108898,0.3984201390029826,0.39494183498506935,267,198,full,full,timesteps,5
62,8,124,133,53.02173801325865,middle,49.54364216156777,140,52.85935498634284,52.71166486192866,30.351910736805035,30.543529259249834,0.39943725249306716,0.3970710014297522,265,198,full,full,timesteps,1
62,8,124,265,99.8843722699008,end,97.48018741332191,272,52.85935498634284,52.71166486192866,30.351910736805035,30.543529259249834,0.39943725249306716,0.3970710014297522,265,198,full,full,timesteps,1
62,8,124,134,53.31811887789117,middle,56.88464789594046,137,53.20193122359295,53.179908014866044,30.48137049630873,30.57022035722832,0.3989826096087957,0.3948510707176293,267,198,full,full,timesteps,2
62,8,124,267,99.87178829683576,end,96.88469484184459,270,53.20193122359295,53.179908014866044,30.48137049630873,30.57022035722832,0.3989826096087957,0.3948510707176293,267,198,full,full,timesteps,2
62,8,124,134,53.46356045768478,middle,53.82265906915064,127,53.2809853573148,53.66125218642979,30.528380266063778,30.58869147956987,0.39972969567856687,0.3948852591035494,267,198,full,full,timesteps,3
62,8,124,267,99.9123801669931,end,97.25762954593841,260,53.2809853573148,53.66125218642979,30.528380266063778,30.58869147956987,0.39972969567856687,0.3948852591035494,267,198,full,full,timesteps,3
62,8,124,133,53.21251215891056,middle,48.04738605698891,135,52.90226795679107,52.700477763160755,30.386360979402305,30.820363528798865,0.3999001689448626,0.3999086242861009,265,198,full,full,timesteps,4
62,8,124,265,99.8771310090616,end,99.81447865399583,267,52.90226795679107,52.700477763160755,30.386360979402305,30.820363528798865,0.3999001689448626,0.3999086242861009,265,198,full,full,timesteps,4
62,8,124,132,52.569595894804365,middle,50.7374054502725,124,52.69877738254903,52.84050080169432,30.25214629244899,30.46817167128525,0.3993235757187007,0.3969139585283014,264,198,full,full,timesteps,5
62,8,124,264,99.90506735086592,end,103.1404746170157,256,52.69877738254903,52.84050080169432,30.25214629244899,30.46817167128525,0.3993235757187007,0.3969139585283014,264,198,full,full,timesteps,5
63,8,126,133,53.114497258231616,middle,54.11358664082539,142,52.9058453710339,52.60162803388235,30.354777841703648,30.626621290934057,0.39951067812836455,0.3984997571233878,265,198,full,full,timesteps,1
63,8,126,265,99.9115558587926,end,108.4660487995541,274,52.9058453710339,52.60162803388235,30.354777841703648,30.626621290934057,0.39951067812836455,0.3984997571233878,265,198,full,full,timesteps,1
63,8,126,133,52.86508337544215,middle,52.532372151972865,135,52.83029355401527,53.10578513227932,30.30904476310129,30.54006794533046,0.3988070391282378,0.3968471933543529,265,198,full,full,timesteps,2
63,8,126,265,99.88377968671044,end,100.65285440874378,267,52.83029355401527,53.10578513227932,30.30904476310129,30.54006794533046,0.3988070391282378,0.3968471933543529,265,198,full,full,timesteps,2
63,8,126,132,52.39703417805088,middle,49.46076741053764,136,52.61753369867483,52.72235816420818,30.27934327595062,30.116193957547907,0.399482820385771,0.3929421648909839,264,198,full,full,timesteps,3
63,8,126,264,99.85018536387184,end,99.08816019873552,268,52.61753369867483,52.72235816420818,30.27934327595062,30.116193957547907,0.399482820385771,0.3929421648909839,264,198,full,full,timesteps,3
63,8,126,134,53.471293375394325,middle,50.30106060190991,134,53.19918241000012,53.24415882478067,30.46286184528442,30.400867127708025,0.3985656124457385,0.3919756878053621,267,198,full,full,timesteps,4
63,8,126,267,99.90914826498422,end,105.14687035146969,267,53.19918241000012,53.24415882478067,30.46286184528442,30.400867127708025,0.3985656124457385,0.3919756878053621,267,198,full,full,timesteps,4
63,8,126,134,53.34525668799436,middle,48.70644123588406,129,53.190351196477224,53.05001503481489,30.523857708689167,30.510975297743922,0.3996842830033482,0.3938818198399094,267,198,full,full,timesteps,5
63,8,126,267,99.93702453524106,end,98.65993747976948,262,53.190351196477224,53.05001503481489,30.523857708689167,30.510975297743922,0.3996842830033482,0.3938818198399094,267,198,full,full,timesteps,5
64,8,128,133,53.13992834394905,middle,53.00398791925015,135,52.94374737110924,53.228651800532255,30.346519182201707,30.402409709693412,0.39948375187634383,0.39508195084780195,265,198,full,full,timesteps,1
64,8,128,265,99.93531050955414,end,102.71080701668122,267,52.94374737110924,53.228651800532255,30.346519182201707,30.402409709693412,0.39948375187634383,0.39508195084780195,265,198,full,full,timesteps,1
64,8,128,132,52.89059004821792,middle,56.39909311739286,134,52.80738362398153,52.576463408005,30.256011094420934,30.360905828282192,0.39945983864992807,0.3962850107127357,264,198,full,full,timesteps,2
64,8,128,264,99.90803797782972,end,96.80998701731386,266,52.80738362398153,52.576463408005,30.256011094420934,30.360905828282192,0.39945983864992807,0.3962850107127357,264,198,full,full,timesteps,2
64,8,128,134,53.71204162289259,middle,53.01266878301786,125,53.58038338996896,53.66683671127678,30.59209683245994,30.71883226745235,0.39870142864289654,0.39455970667375156,268,198,full,full,timesteps,3
64,8,128,268,99.94246835759668,end,98.33279031845403,259,53.58038338996896,53.66683671127678,30.59209683245994,30.71883226745235,0.39870142864289654,0.39455970667375156,268,198,full,full,timesteps,3
64,8,128,133,53.0783187930306,middle,54.20483830935667,125,52.91336455711518,53.07120506554402,30.286393995936916,30.4669086024482,0.39851200092792827,0.3950663219683327,265,198,full,full,timesteps,4
64,8,128,265,99.93289091044664,end,100.80844310356179,257,52.91336455711518,53.07120506554402,30.286393995936916,30.4669086024482,0.39851200092792827,0.3950663219683327,265,198,full,full,timesteps,4
64,8,128,133,53.036166096145266,middle,58.316970196659085,126,53.10851171685726,53.40243049925436,30.392251327405276,30.515282459866185,0.3989515635593921,0.39396787308717746,266,198,full,full,timesteps,5
64,8,128,266,99.9379868035918,end,100.4082840785576,259,53.10851171685726,53.40243049925436,30.392251327405276,30.515282459866185,0.3989515635593921,0.39396787308717746,266,198,full,full,timesteps,5
65,8,130,132,52.76621787025704,middle,54.185703160259514,123,52.78074811765142,53.111608286848856,30.26889004590376,30.628127127892455,0.3995453750655703,0.4000883938733592,264,198,full,full,timesteps,1
65,8,130,264,99.9436964504284,end,98.22566830959329,255,52.78074811765142,53.111608286848856,30.26889004590376,30.628127127892455,0.3995453750655703,0.4000883938733592,264,198,full,full,timesteps,1
65,8,130,133,53.33611855201396,middle,59.15597739349493,126,53.05160892747597,53.018133904001324,30.35730253757533,30.4292396283606,0.3997847178622431,0.39441323219113816,265,198,full,full,timesteps,2
65,8,130,265,99.9189009854759,end,99.25715392749852,258,53.05160892747597,53.018133904001324,30.35730253757533,30.4292396283606,0.3997847178622431,0.39441323219113816,265,198,full,full,timesteps,2
65,8,130,133,53.01353013530136,middle,50.167832464114696,132,53.049699895495195,52.86796966088712,30.469286012455434,30.602563288852277,0.4001324628630899,0.39561213592061717,266,198,full,full,timesteps,3
65,8,130,266,99.9409594095941,end,96.97454207029541,265,53.049699895495195,52.86796966088712,30.469286012455434,30.602563288852277,0.4001324628630899,0.39561213592061717,266,198,full,full,timesteps,3
65,8,130,132,52.86702612206712,middle,53.145423961823596,124,52.836717123222776,53.237820317307786,30.29419478682004,30.833127425596793,0.39998924503259514,0.4011686218958339,264,198,full,full,timesteps,4
65,8,130,264,99.95322155747594,end,100.62844824390648,256,52.836717123222776,53.237820317307786,30.29419478682004,30.833127425596793,0.39998924503259514,0.4011686218958339,264,198,full,full,timesteps,4
